DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Romania,2021,60.73,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Romania,2023,66.90,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Serbia,2021,80.23,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Serbia,2023,82.84,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Sweden,2021,97.85,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Sweden,2023,98.61,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Slovenia,2021,90.56,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Slovenia,2023,88.19,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Slovakia,2021,90.21,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Slovakia,2023,93.62,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Türkiye,2021,76.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic or above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Türkiye,2023,80.62,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Albania,2021,14.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Albania,2023,17.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Austria,2021,52.23,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Austria,2023,51.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Bosnia and Herzegovina,2021,14.38,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Bosnia and Herzegovina,2023,12.34,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Belgium,2021,39.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Belgium,2023,40.22,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Bulgaria,2021,17.74,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Bulgaria,2023,16.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Switzerland,2021,65.11,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Switzerland,2023,68.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Cyprus,2021,39.87,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Cyprus,2023,35.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Czechia,2021,43.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Czechia,2023,57.31,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Germany,2021,39.28,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Germany,2023,41.11,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Denmark,2021,58.23,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Denmark,2023,61.16,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,46.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,47.69,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Estonia,2021,42.25,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Estonia,2023,50.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Greece,2021,35.75,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Greece,2023,33.16,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Spain,2021,59.08,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Spain,2023,62.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,European Union - 27 countries (from 2020),2021,43.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,European Union - 27 countries (from 2020),2023,45.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Finland,2021,66.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Finland,2023,75.30,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,France,2021,49.99,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,France,2023,49.69,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Croatia,2021,45.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Croatia,2023,47.06,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Hungary,2021,36.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Hungary,2023,46.43,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Ireland,2021,56.32,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Ireland,2023,59.23,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Iceland,2021,55.63,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Italy,2021,35.95,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Italy,2023,34.75,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Lithuania,2021,33.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Lithuania,2023,40.10,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Luxembourg,2021,45.33,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Luxembourg,2023,44.16,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Latvia,2021,39.95,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Latvia,2023,26.70,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Montenegro,2021,28.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Montenegro,2023,27.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,North Macedonia,2021,28.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Malta,2021,52.20,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Malta,2023,54.73,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Netherlands,2021,71.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Netherlands,2023,77.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Norway,2021,56.82,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Norway,2023,70.22,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Poland,2021,33.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Poland,2023,30.55,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Portugal,2021,55.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Portugal,2023,56.11,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Romania,2021,21.61,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Romania,2023,21.72,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Serbia,2021,23.29,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Serbia,2023,15.87,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Sweden,2021,48.21,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Sweden,2023,49.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Slovenia,2021,28.46,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Slovenia,2023,28.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Slovakia,2021,31.24,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Slovakia,2023,33.99,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Türkiye,2021,27.75,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals,Türkiye,2023,29.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Albania,2021,18.75,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Albania,2023,21.21,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Austria,2021,56.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Austria,2023,54.48,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2021,19.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2023,14.80,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Belgium,2021,42.03,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Belgium,2023,42.50,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Bulgaria,2021,23.57,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Bulgaria,2023,19.91,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Switzerland,2021,66.34,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Switzerland,2023,69.11,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Cyprus,2021,43.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Cyprus,2023,39.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Czechia,2021,48.56,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Czechia,2023,62.26,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Germany,2021,42.96,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Germany,2023,44.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Denmark,2021,58.88,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Denmark,2023,61.90,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,51.68,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,51.86,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Estonia,2021,46.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Estonia,2023,53.65,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Greece,2021,45.55,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Greece,2023,39.01,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Spain,2021,62.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Spain,2023,65.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2021,49.04,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2023,49.38,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Finland,2021,68.61,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Finland,2023,77.07,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,France,2021,54.60,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,France,2023,53.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Croatia,2021,55.88,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Croatia,2023,56.42,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Hungary,2021,40.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Hungary,2023,50.77,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Ireland,2021,56.93,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Ireland,2023,63.50,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Iceland,2021,55.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Italy,2021,44.06,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Italy,2023,39.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Lithuania,2021,38.99,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Lithuania,2023,45.31,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Luxembourg,2021,45.95,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Luxembourg,2023,44.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Latvia,2021,43.76,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Latvia,2023,28.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Montenegro,2021,35.24,,
